,SITE_ID,VISIT_NO,chl,tn,tp,avg_temp,INDEX_LON_DD,INDEX_LAT_DD,INDEX_SITE_DEPTH,PERMANENT_IDENTIFIER,temp_bin,depth_bin,specific_lake_bin,log_tp_z,log_tn_z,log_eutro,eutro_bin,eutro_binf,tn_tp,P_limitation,crit_ratio,est_tn_tp,index_site_depth,NEI
3119,NLA06608-0104,1,38.2,1076,102,25.75,-98.26265148,37.65529355,1.9,132415256,4,1,799,0.703020511,0.47510139,0.58906095,4,4,10.54901961,0.213666667,12.77535701,10.82164836,1.7,0.705512975
3120,NLA06608-0104,2,36.26,1101,90,29.275,-98.26265148,37.65529355,1.8,132415256,5,1,799,0.607345547,0.500133632,0.55373959,4,4,12.23333333,0.213666667,12.77535701,10.82164836,1.7,0.705512975
3121,NLA06608-0105,1,5.98,339,45,21.6,-112.2015025,38.2350209,6,120027911,2,3,378,0.077502417,-0.78368835,-0.353092967,2,2,7.533333333,0.001,15.71671209,6.496712876,4.1,-0.077886235
3122,NLA06608-0105,2,22.4,433,134,17.8,-112.2015025,38.2350209,2.2,120027911,1,1,378,0.911600596,-0.516959603,0.197320497,4,4,3.231343284,0.001,15.71671209,6.496712876,4.1,-0.077886235
3123,NLA06608-0110,1,1.77,491,12,26.53333333,-95.72856324,46.86973364,12.4,86273637,4,5,2559,-0.932850465,-0.379957738,-0.656404101,2,2,40.91666667,0.897333333,19.4143248,33.91643933,12.4,-0.656404101
3124,NLA06608-0111,1,3.26,343,6,25.24,-81.13692241,41.13540548,12.8,125574086,3,5,589,-1.462693595,-0.77090397,-1.116798782,1,1,57.16666667,0.973666667,19.52039996,43.63221704,12.8,-1.116798782
3125,NLA06608-0112,1,84.76,1266,96,29.53333333,-89.14408234,39.01266111,9,155038548,5,4,1580,0.656678925,0.652324892,0.654501909,4,4,13.1875,0.196,18.24947897,14.82359666,8.75,0.719620757
3126,NLA06608-0113,1,4.69,190,9,20.73333333,-72.23412171,44.71864202,13.1,{249DE927-400D-47D5-9711-A0C2FA0428CF},1,5,21,-1.152755233,-1.414688816,-1.283722024,1,1,21.11111111,0.473666667,19.46778333,19.85222753,12.6,-1.124513402
3127,NLA06608-0115,1,1.35,540,5,23.93333333,-89.19099056,44.32355428,17,75660235,3,5,2415,-1.602060568,-0.276285179,-0.939172873,1,1,108,1,20.5075716,63.19920894,17.2,-0.619803025
3128,NLA06608-0116,1,2.82,271,26,22.86666667,-106.3013899,35.66653924,25.8,128034642,2,5,658,-0.341822524,-1.027686698,-0.684754611,2,2,10.42307692,0.014333333,20.9863314,11.52923878,19.85,-0.213964534
3129,NLA06608-0120,1,2.54,1174,315,24.81,-96.36834536,36.16292985,20.6,148004401,3,5,1338,1.564960136,0.570100055,1.067530095,5,5,3.726984127,0,20.74196551,6.5519826,18.45,0.978982731
3130,NLA06608-0120,2,1.78,1256,180,24.26333333,-96.36834536,36.16292985,16.3,148004401,3,5,1338,1.137188677,0.643682056,0.890435366,5,5,6.977777778,0,20.74196551,6.5519826,18.45,0.978982731
3131,NLA06608-0124,1,31.59,340,213,25.4,-101.8094915,42.14001905,1.1,145869989,3,1,1239,1.265864538,-0.780478169,0.242693185,4,4,1.596244131,0.000333333,11.32092147,3.497001771,1.1,0.242693185
3132,NLA06608-0126,1,228.24,5728,502,20.88,-99.32424356,47.19305824,2.5,147305210,2,2,1279,1.921192501,2.297466895,2.109329698,5,5,11.41035857,0.316333333,13.92749908,12.74802298,2.4,2.201633269
3133,NLA06608-0126,2,381.6,7019,609,17.67,-99.32424356,47.19305824,2.3,147305210,1,1,1279,2.06888885,2.51898483,2.29393684,5,5,11.52545156,0.316333333,13.92749908,12.74802298,2.4,2.201633269
3134,NLA06608-0127,1,5.92,641,19,20.8,-109.3063643,34.15364617,5.2,136871853,1,3,940,-0.581583007,-0.089418135,-0.335500571,2,2,33.73684211,0.916333333,16.51079375,29.80951908,5.2,-0.335500571
3135,NLA06608-0128,1,0.46,1356,76,18.275,-109.2416928,48.75289143,2.2,138974029,1,1,979,0.478103253,0.727172782,0.602638017,4,4,17.84210526,0.461666667,13.31834689,13.52498238,2,1.24657196
3136,NLA06608-0128,2,271.44,3956,480,16.125,-109.2416928,48.75289143,1.8,138974029,1,1,979,1.886936575,1.894075232,1.890505904,5,5,8.241666667,0.461666667,13.31834689,13.52498238,2,1.24657196
3137,NLA06608-0129,1,0.43,108,5,22.6,-114.5994561,48.21240982,60.3,60786583,2,5,2173,-1.602060568,-2.030340634,-1.816200601,1,1,21.6,0.910333333,23.66471834,35.94527785,44.25,-1.901798704
3138,NLA06608-0129,2,0.66,150,2,16.8,-114.5994561,48.21240982,28.2,60786583,1,5,2173,-2.302475087,-1.672318528,-1.987396808,1,1,75,0.910333333,23.66471834,35.94527785,44.25,-1.901798704
3139,NLA06608-0130,1,12.91,2234,36,26.4,-111.0870104,31.40138437,9.7,126250845,4,4,604,-0.093068972,1.271288272,0.58910965,4,4,62.05555556,0.988,18.5938521,44.89491426,9.7,0.58910965
3140,NLA06608-0132,1,8.11,466,56,21.63333333,-109.0936327,36.20871918,6,126679267,2,3,610,0.244668892,-0.436911967,-0.096121537,3,3,8.321428571,0.089,16.98890612,11.08095207,6,-0.096121537
3141,NLA06608-0134,1,1.58,156,4,23,-73.04056323,41.88000298,19.8,123632852,2,5,550,-1.772631957,-1.629573601,-1.701102779,1,1,39,0.962666667,20.96663651,33.30655462,19.73333333,-1.570791412
3142,NLA06608-0137,1,1.33,82,2,15.5,-119.3636363,38.14855815,34.2,67268400,1,5,2263,-2.302475087,-2.330500014,-2.31648755,1,1,41,0.318333333,22.64387232,20.59575529,32.6,-2.0882116
3143,NLA06608-0139,1,12.8,763,33,27.1,-85.93794192,41.17205162,7.9,155351958,4,4,1606,-0.159580648,0.10046591,-0.029557369,3,3,23.12121212,0.671333333,17.90805014,22.88649587,7.9,-0.029557369
3144,NLA06608-0140,1,52.56,1158,173,25.925,-95.45270584,39.639176,1.7,44638543,4,1,1919,1.106868473,0.555144679,0.831006576,5,5,6.693641618,0.026,12.57280488,7.071643157,1.6,0.917933999
3145,NLA06608-0141,1,110.16,975,73,21.3,-75.68870871,39.41622694,1.6,26094586,2,1,1748,0.447317801,0.367676176,0.407496989,4,4,13.35616438,0.327333333,12.53781935,11.73673272,1.583333333,0.724154229
3146,NLA06608-0142,1,1.36,293,7,24.7,-89.54369029,45.99791162,16.8,70331499,3,5,2313,-1.344860498,-0.942619314,-1.143739906,1,1,41.85714286,0.831666667,20.3280073,27.92965599,16.3,-1.047715303
3147,NLA06608-0144,1,22.25,898,69,28.53333333,-99.39138265,33.39525121,12,64,5,5,2217,0.404241501,0.27801656,0.34112903,4,4,13.01449275,0.076,19.34627587,13.29913912,12.15,0.289632327
3148,NLA06608-0144,2,5.83,751,68,25.8,-99.39138265,33.39525121,12.3,64,4,5,2217,0.393082148,0.0831891,0.238135624,4,4,11.04411765,0.076,19.34627587,13.29913912,12.15,0.289632327
3149,NLA06608-0148,1,1.87,342,16,25.9,-86.1080157,39.34860511,7.3,65,4,4,2226,-0.712945697,-0.774086033,-0.743515865,2,2,21.375,0.634333333,17.64414299,21.34009631,7.3,-0.743515865
3150,NLA06608-0149,1,4.18,220,12,23.83333333,-76.84081042,41.63340269,10.4,66420821,3,4,2253,-0.932850465,-1.25491215,-1.093881308,1,1,18.33333333,0.462,18.82665878,19.65451965,10.4,-1.093881308
3151,NLA06608-0150,1,8.22,366,16,27.06,-69.2311707,44.84955975,18,152430604,4,5,1524,-0.712945697,-0.700169174,-0.706557436,2,2,22.875,0.616,19.96762738,22.12297058,14.63333333,-0.582258244
3152,NLA06608-0153,1,10.4,656,34,28.18,-78.62538711,37.21418362,3.8,61499925,5,2,2199,-0.136760982,-0.064208316,-0.100484649,3,3,19.29411765,0.033666667,15.43339948,10.08681123,3.766666667,-0.30726507
3153,NLA06608-0155,1,79.8,1520,114,26.76666667,-88.12714851,42.37328848,8.1,121625003,4,4,448,0.788041615,0.851602881,0.819822248,4,4,13.33333333,0.358,18.11308913,17.00046583,8.4,0.63628401
3154,NLA06608-0158,1,3.14,651,16,22.98333333,-91.24994528,45.88100581,8.5,74926397,2,4,2376,-0.712945697,-0.072546964,-0.39274633,2,2,40.6875,0.927333333,18.15262908,33.60983236,8.5,-0.39274633
3155,NLA06608-0161,1,39,1069,30,31.46666667,-82.72114525,28.1024337,3.8,68792760,5,2,2279,-0.232435945,0.467988086,0.11777607,3,3,35.63333333,0.990333333,15.50651153,32.49424264,3.85,0.087208447
3156,NLA06608-0162,1,2.56,244,14,23.73333333,-72.10321054,42.73356694,2,136017803,3,1,893,-0.815017368,-1.142067727,-0.978542548,1,1,17.42857143,0.738666667,14.15181733,17.07421473,2.566666667,-0.484331205
3157,NLA06608-0168,1,21.76,866,61,22.96666667,-94.85392322,37.75822313,4.1,50470878,2,3,2017,0.310042217,0.238470963,0.27425659,4,4,14.19672131,0.449333333,15.71671209,16.09391108,4.1,0.27425659
3158,NLA06608-0169,1,2.59,353,33,20.10333333,-111.5318192,38.51725431,11,79207055,1,4,2464,-0.159580648,-0.739584116,-0.449582382,2,2,10.6969697,0.023666667,18.07307564,10.51806248,8.3,-0.051049697
3159,NLA06608-0169,2,26.35,726,95,15.17,-111.5318192,38.51725431,5.6,79207055,1,3,2464,0.648674642,0.046291333,0.347482988,4,4,7.642105263,0.023666667,18.07307564,10.51806248,8.3,-0.051049697
3160,NLA06608-0173,1,70.4,2218,57,28.16666667,-115.5092281,33.07333126,2.8,37704711,5,2,1832,0.258198485,1.263454592,0.760826539,4,4,38.9122807,0.973,14.44252991,32.47751507,2.8,0.760826539
3161,NLA06608-0174,1,6.75,1002,19,25.8,-96.0363618,46.25212358,13.7,86282713,4,5,2568,-0.581583007,0.397446475,-0.092068266,3,3,52.73684211,0.996666667,19.7229521,48.32785171,13.6,-0.224912064
3162,NLA06608-0174,2,6.03,803,13,21.3,-96.0363618,46.25212358,13.5,86282713,2,5,2568,-0.871665654,0.156153932,-0.357755861,2,2,61.76923077,0.996666667,19.7229521,48.32785171,13.6,-0.224912064
3163,NLA06608-0175,1,19.68,698,55,26.46666667,-84.68705386,39.68102041,6.6,152856106,4,4,1554,0.230895509,0.003426305,0.117160907,3,3,12.69090909,0.281666667,17.30734572,15.00407633,6.6,0.117160907
3164,NLA06608-0176,1,25.76,848,207,27.68,-90.45779851,35.14239477,2.2,91244645,4,1,2653,1.244022993,0.215579332,0.729801162,4,4,4.096618357,0.019,13.6367865,6.763165759,2.2,0.729801162
3165,NLA06608-0177,1,3.58,177,6,20.36666667,-73.05232335,43.89203643,19,{5588F4BE-5A30-40D1-802F-2DF51DCB0134},1,5,46,-1.462693595,-1.491931636,-1.477312615,1,1,29.5,0.845,20.7510077,29.4131024,18.5,-1.259724396
3166,NLA06608-0179,1,18.4,5181,209,20.6,-101.0545158,44.36456222,2,128617049,1,1,682,1.25137307,2.188079862,1.719726466,5,5,24.78947368,0.984666667,13.0578706,26.51827959,1.85,1.882457732
3167,NLA06608-0179,2,104.4,8013,263,18.175,-101.0545158,44.36456222,1.7,128617049,1,1,682,1.427047782,2.663330216,2.045188999,5,5,30.46768061,0.984666667,13.0578706,26.51827959,1.85,1.882457732
3168,NLA06608-0180,1,30.62,721,61,28.6,-98.88132868,34.51894059,4.3,144603403,5,3,1142,0.310042217,0.038759472,0.174400845,3,3,11.81967213,0.311,15.87584154,13.98025375,4.3,0.174400845
3169,NLA06608-0181,1,1.38,514,6,14.6,-119.0740544,37.78861101,40,80457736,1,5,2493,-1.462693595,-0.330065073,-0.896379334,1,1,85.66666667,1,21.92639611,67.30101935,26.3,-0.932531504
3170,NLA06608-0183,1,30.1,907,68,25.43333333,-92.42496232,45.32624711,9,91684733,3,4,2661,0.393082148,0.288885019,0.340983584,4,4,13.33823529,0.289,18.38051878,16.20597348,9.1,0.322177213
3171,NLA06608-0184,1,40.75,1049,100,25.56,-94.74900513,38.83461964,2,77033667,3,1,2431,0.687883342,0.447404737,0.567644039,4,4,10.49,0.405333333,13.31834689,13.10921488,2,0.567644039
3172,NLA06608-0189,1,32.26,871,77,19.29,-80.57939847,40.02942387,4.5,73884990,1,3,2357,0.488095579,0.244745338,0.366420458,4,4,11.31168831,0.146,15.71671209,12.07454993,4.1,0.253462991
3173,NLA06608-0189,2,47.23,648,65,23.31,-80.57939847,40.02942387,3.7,73884990,2,2,2357,0.358591995,-0.077580949,0.140505523,3,3,9.969230769,0.146,15.71671209,12.07454993,4.1,0.253462991
3174,NLA06608-0190,1,5.17,666,16,22.9,-93.75949137,47.67254307,6.2,90769973,2,3,2643,-0.712945697,-0.047720015,-0.380332856,2,2,41.625,0.949666667,17.09845977,34.13276301,6.2,-0.380332856
3175,NLA06608-0195,1,15.55,1955,447,21.464,-99.08101063,46.89197546,1.9,66,2,1,2245,1.83249012,1.125897668,1.479193894,5,5,4.37360179,0.032666667,13.14697154,7.07426026,1.9,1.479193894
3176,NLA06608-0196,1,31.4,1250,94,27.96666667,-88.06164584,38.77692521,6.7,151832524,4,4,1483,0.640585656,0.638463262,0.639524459,4,4,13.29787234,0.319,17.35758858,15.59771986,6.7,0.639524459
3177,NLA06608-0198,1,10.67,353,25,24.94,-70.08954132,41.71307603,7.2,136666971,3,4,928,-0.371802918,-0.739584116,-0.555693517,2,2,14.12,0.335333333,17.5980583,16.02018488,7.2,-0.555693517
3178,NLA06608-0203,1,0.77,239,2,30.66666667,-87.31609868,34.00633269,49,86413139,5,5,2577,-2.302475087,-1.164632838,-1.733553963,1,1,119.5,0.997333333,24.00539203,72.4733732,49,-1.733553963
3179,NLA06608-0204,1,68.85,1355,125,22.82666667,-99.24197456,35.43592446,2.6,147639686,2,2,1307,0.858454731,0.726368756,0.792411744,4,4,10.84,0.369333333,14.19492873,13.51042313,2.6,0.792411744
3180,NLA06608-0207,1,6.52,384,14,30.16666667,-84.81807605,32.60301252,3.8,146916526,5,2,1271,-0.815017368,-0.647846042,-0.731431705,2,2,27.42857143,0.933,15.37373563,24.58766025,3.7,-0.6596388
3181,NLA06608-0207,2,7.79,419,18,28.69333333,-84.81807605,32.60301252,3.6,146916526,5,2,1271,-0.622912102,-0.552779689,-0.587845896,2,2,23.27777778,0.933,15.37373563,24.58766025,3.7,-0.6596388
3182,NLA06608-0208,1,65.6,1687,162,26.48,-90.96329594,35.58384499,3.9,143706551,4,2,1109,1.056650882,0.965211064,1.010930973,5,5,10.41358025,0.221666667,14.19492873,11.72202238,2.6,0.971944461
3183,NLA06608-0209,1,2.41,205,4,23.33333333,-122.0836788,47.57601003,27.6,148900372,2,5,1379,-1.772631957,-1.331875125,-1.552253541,1,1,51.25,0.903,22.06735617,31.41793665,27.43333333,-1.335414544
3184,NLA06608-0209,2,4.11,201,6,18.16666667,-122.0836788,47.57601003,26.5,148900372,1,5,1379,-1.462693595,-1.353350814,-1.408022204,1,1,33.5,0.903,22.06735617,31.41793665,27.43333333,-1.335414544
3185,NLA06608-0212,1,4.36,88,8,27,-86.46847503,39.02766863,13.2,53450501,4,5,2064,-1.242788827,-2.253537039,-1.748162933,1,1,11,0.058666667,17.85476214,12.87008653,7.775,-0.737115279
3186,NLA06608-0215,1,58.46,1463,83,21.36666667,-94.96441345,45.2593824,9.8,120019656,2,4,338,0.545452629,0.809947266,0.677699948,4,4,17.62650602,0.433,18.62811996,18.85129082,9.8,0.677699948
3187,NLA06608-0216,1,19.2,1367,619,28.06666667,-96.52877618,40.3285507,1.1,109065350,5,1,208,2.08133867,0.735978129,1.4086584,5,5,2.208400646,0,11.8790637,3.744584169,1.3,1.867903866
3188,NLA06608-0217,1,17.6,508,6,27.53333333,-79.1460479,36.15288306,5,31407607,4,3,1786,-1.462693595,-0.342861963,-0.902777779,1,1,84.66666667,0.998666667,16.37975394,56.52458325,5,-0.902777779
3189,NLA06608-0219,1,55.58,1826,36,27.16666667,-85.37102925,41.40043649,9.8,155642603,4,4,1662,-0.093068972,1.051501474,0.479216251,4,4,50.72222222,0.990333333,18.54760795,34.39423341,9.566666667,0.710016807
3190,NLA06608-0221,1,31.68,594,38,28.3,-76.82122952,37.29913592,2.1,135653327,5,1,868,-0.051739877,-0.172410814,-0.112075346,3,3,15.63157895,0.351666667,13.42790055,12.56604684,2.066666667,0.197325247
3191,NLA06608-0222,1,38.74,2008,114,19.56,-102.9398075,48.40689317,3.5,143749804,1,2,1115,0.788041615,1.155050234,0.971545924,5,5,17.61403509,0.652666667,15.18807192,18.89659409,3.5,0.971545924
3192,NLA06608-0223,1,21.92,569,45,28.94333333,-84.20752986,33.58413004,3.6,49690819,5,2,1999,0.077502417,-0.219273405,-0.070885494,3,3,12.64444444,0.464,15.18807192,15.36752677,3.5,-0.016786304
3193,NLA06608-0223,2,60.91,705,44,29.06333333,-84.20752986,33.58413004,3.4,49690819,5,2,1999,0.06032412,0.014301651,0.037312885,3,3,16.02272727,0.464,15.18807192,15.36752677,3.5,-0.016786304
3194,NLA06608-0224,1,1.88,283,14,28.9,-90.58984208,37.64783657,8.6,42902069,5,4,1887,-0.815017368,-0.980465337,-0.897741353,1,1,20.21428571,0.735666667,18.00187779,21.16741243,8.125,-0.806196412
3195,NLA06608-0224,2,2.74,385,7,24.63333333,-90.58984208,37.64783657,8.6,42902069,3,4,1887,-1.344860498,-0.645011565,-0.994936032,1,1,55,0.735666667,18.00187779,21.16741243,8.125,-0.806196412
3196,NLA06608-0225,1,0.88,130,4,20.94666667,-112.5389845,47.48039976,17.3,123040289,2,5,509,-1.772631957,-1.828277831,-1.800454894,1,1,32.5,0.381666667,20.34844214,19.44235125,16.4,-0.963441963
3197,NLA06608-0225,2,1.67,506,46,16.33333333,-112.5389845,47.48039976,15.5,123040289,1,5,509,0.094303138,-0.347161203,-0.126429032,3,3,11,0.381666667,20.34844214,19.44235125,16.4,-0.963441963
3198,NLA06608-0226,1,5.89,328,8,23.1,-71.24740864,43.19952563,2.9,67,2,2,2260,-1.242788827,-0.819638882,-1.031213855,1,1,41,0.979,14.55977306,34.34936343,2.9,-1.031213855
3199,NLA06608-0228,1,1.43,408,25,23.83333333,-103.6093941,38.06219707,5.4,49033397,3,3,1988,-0.371802918,-0.581773938,-0.476788428,2,2,16.32,0.156,16.06465375,12.47616868,4.55,-0.068723522
3200,NLA06608-0228,2,17.42,710,96,26.36,-103.6093941,38.06219707,3.7,49033397,4,2,1988,0.656678925,0.022003845,0.339341385,4,4,7.395833333,0.156,16.06465375,12.47616868,4.55,-0.068723522
3201,NLA06608-0229,1,3.6,219,4,19.53333333,-74.449008,43.95295544,10.4,150679607,1,4,1454,-1.772631957,-1.259877334,-1.516254646,1,1,54.75,0.994333333,17.51584815,30.88344738,7.025,-1.129536267
3202,NLA06608-0234,1,4.78,584,14,22.56666667,-85.46799659,43.21855689,6.8,152707213,2,4,1540,-0.815017368,-0.190914755,-0.502966062,2,2,41.71428571,1,17.22535174,41.01533377,6.44,-0.358210272
3203,NLA06608-0235,1,7.8,626,8,25.13333333,-85.75477789,41.3229061,33,155351279,3,5,1597,-1.242788827,-0.115224928,-0.679006877,2,2,78.25,0.997,22.97996755,42.01955256,36.05,-0.334705309
3204,NLA06608-0238,1,2.98,265,7,22.4,-94.17531685,46.57881675,28,120019932,2,5,341,-1.344860498,-1.052087477,-1.198473988,1,1,37.85714286,0.783333333,22.13566701,31.93624528,28,-1.198473988
3205,NLA06608-0239,1,2.66,383,36,28,-85.55980719,35.01895093,16.5,139293818,4,5,999,-0.093068972,-0.650687911,-0.371878442,2,2,10.63888889,0.003666667,20.0614316,11.58998678,15.05,-0.340561223
3206,NLA06608-0240,1,2.1,396,14,25.4,-107.5902123,48.47756954,10.2,137854390,3,4,968,-0.815017368,-0.614309367,-0.714663368,2,2,28.28571429,0.686666667,18.52424361,21.52048155,9.5,-0.40563678
3207,NLA06608-0241,1,9.74,774,80,21.33333333,-111.7292621,42.29154287,4,40844339,2,3,1860,0.517311952,0.116065936,0.316688944,4,4,9.675,0.213,15.63421192,12.3693113,4,0.316688944
3208,NLA06608-0242,1,2.87,300,20,28.26,-71.91051169,41.56832304,3,122359746,5,2,472,-0.542374308,-0.916887962,-0.729631135,2,2,15,0.571666667,14.67304109,16.93253392,3,-0.729631135
3209,NLA06608-0243,1,1.82,203,7,24.1,-100.7421974,44.73647289,20.7,139478686,3,5,1004,-1.344860498,-1.342560073,-1.343710285,1,1,29,0.106666667,21.93248836,17.42882436,26.348,-0.865158266
3210,NLA06608-0244,1,6,436,15,26.26666667,-99.23199838,33.73938795,12.4,129087753,4,5,691,-0.762279075,-0.509434676,-0.635856876,2,2,29.06666667,0.635333333,17.99158167,20.74734385,8.1,-0.398984162
3211,NLA06608-0245,1,2.66,329,11,25.7,-122.1300516,38.36396781,9.5,120029930,4,4,389,-0.99936214,-0.816321205,-0.907841673,1,1,29.90909091,0.791,18.52424361,27.179977,9.5,-0.907841673
3212,NLA06608-0247,1,55.8,1625,202,25.4,-96.96004,43.53474213,4.5,130997246,3,3,760,1.225332525,0.924402512,1.074867519,5,5,8.044554455,0.066,16.69819354,11.23856474,5.5,1.146549942
3213,NLA06608-0253,1,32.54,968,127,30.2925,-81.83068716,32.47736836,1.8,73945950,5,1,2359,0.870588352,0.359823346,0.615205849,4,4,7.622047244,0.219333333,12.96632825,10.39994239,1.8,0.615205849
3214,NLA06608-0254,1,49.6,2816,175,21.33333333,-99.09494995,47.96678307,4,143418688,2,3,1104,1.115654801,1.52361579,1.319635296,5,5,16.09142857,0.569,15.63421192,17.7474967,4,1.319635296
3215,NLA06608-0255,1,2.44,276,4,29.6,-85.31930179,35.94835771,5.2,136997814,5,3,948,-1.772631957,-1.007761903,-1.39019693,1,1,69,0.995666667,16.51079375,48.57021335,5.2,-1.39019693
3216,NLA06608-0257,1,1.15,79,2,22.7,-115.2253416,48.54139505,48.8,60176128,2,5,2162,-2.302475087,-2.371120464,-2.336797776,1,1,39.5,0.754,23.99172704,33.49350592,48.8,-2.336797776
3217,NLA06608-0259,1,48.24,3172,613,21.225,-98.99123974,46.37421211,1.7,147898426,2,1,1330,2.073893137,1.653357543,1.86362534,5,5,5.174551387,0.079666667,12.77535701,7.960648315,1.7,1.86362534
3218,NLA06608-0260,1,1.27,136,8,21.1,-106.6907196,36.67343618,48,130614699,2,5,747,-1.242788827,-1.779103057,-1.510945942,1,1,17,0.013333333,22.41043165,11.81690119,30.4,-0.988278551
3219,NLA06608-0268,1,7.7,464,20,27.48,-96.32121976,35.50848975,7.8,130549697,4,4,745,-0.542374308,-0.441599526,-0.491986917,2,2,23.2,0.998,17.95007695,36.77711157,8,-0.583783795
3220,NLA06608-0271,1,30.04,857,99,25.6925,-83.87906608,40.47787067,2,152839236,4,1,1549,0.680200844,0.227085249,0.453643047,4,4,8.656565657,0.195,13.08783571,10.88040248,1.866666667,0.808516829
3221,NLA06608-0275,1,6.72,3084,331,19.69,-99.38087643,46.27199075,2.7,147886490,1,2,1313,1.602832999,1.622694612,1.612763805,5,5,9.317220544,0.265,14.32102244,12.15964803,2.7,1.612763805
3222,NLA06608-0276,1,1.98,254,7,15.43333333,-105.0043919,38.77637097,13.7,127979198,1,5,655,-1.344860498,-1.098292529,-1.221576513,1,1,36.28571429,0.846,19.74742903,31.29684127,13.7,-1.221576513
3223,NLA06608-0277,1,12.93,451,117,22.76666667,-113.4006122,42.6781739,8.1,61703875,2,4,2200,0.80789733,-0.472570194,0.167663568,3,3,3.854700855,0,19.17707075,6.115051864,11.55,-0.216198773
3224,NLA06608-0279,1,126.27,4600,239,24.06,-93.8978566,44.19244227,2.6,120019424,3,2,337,1.353901782,2.058450453,1.706176118,5,5,19.24686192,0.723333333,14.55977306,17.29533356,2.9,1.506372974
3225,NLA06608-0280,1,20.95,1229,81,28.54,-95.89426355,32.08989492,2.5,93957040,5,2,2693,0.526807752,0.619998138,0.573402945,4,4,15.17283951,0.828666667,14.2162776,18.58563096,2.616666667,0.063084549
3226,NLA06608-0281,1,25.1,639,44,27,-80.57559837,35.49457482,4.2,151022466,4,3,1461,0.06032412,-0.092823938,-0.016249909,3,3,14.52272727,0.479666667,15.7972241,16.45240392,4.2,-0.016249909
3227,NLA06608-0283,1,9.86,381,33,31.1,-87.85257456,32.51233098,18.1,68,5,5,2275,-0.159580648,-0.656393976,-0.407987312,2,2,11.54545455,0.121666667,20.67797557,14.10139848,18.1,-0.407987312
3228,NLA06608-0284,1,20.8,865,79,29.30333333,-98.73027981,34.9138437,1.3,147650001,5,1,1311,0.507696705,0.237211742,0.372454224,4,4,10.94936709,0.538,11.8790637,13.29159369,1.3,0.372454224
3229,NLA06608-0285,1,35.28,4222,138,24.55,-75.56227311,38.55948746,1.7,125994331,3,1,596,0.934084631,1.964998191,1.449541411,5,5,30.5942029,0.988333333,12.57280488,22.72117185,1.6,1.38851465
