SITE_ID,VISIT_NO,secchi_avg,chl,tn,tp,avg_temp,INDEX_LON_DD,INDEX_LAT_DD,INDEX_SITE_DEPTH,PERMANENT_IDENTIFIER,temp_bin,depth_bin,specific_lake_bin,log_tp_z,log_tn_z,log_eutro,eutro_bin,eutro_binf
NLA06608-1511,1,2.45,5.24,1446,373,21.333333333333332,-98.61521182,45.53504992,6.6,148621844,2,4,1366,1.6941485022984404,0.7972090316663007,1.2456787669823706,5,5
NLA06608-1515,1,1.65,11.6,845,33,25.166666666666668,-86.06684183,42.4782951,1.8,152274853,3,1,1520,-0.15958064794434051,0.21171687313027918,0.02606811259296933,3,3
NLA06608-1517,1,1.46,6.38,339,14,26.7,-77.39673538,38.54281635,8.5,54017480,4,4,2074,-0.8150173681974064,-0.7836883503484644,-0.7993528592729354,2,2
NLA06608-1521,1,0.71,82.51,1351,113,20.48,-111.8535786,42.23317529,2.8,40846765,1,2,1862,0.7813067515396921,0.7231467114281857,0.7522267314839388,4,4
NLA06608-1524,1,0.26,7.72,968,157,26.68,-98.33930518,34.37370438,4.4,144099847,4,3,1125,1.0326864726977878,0.3598233461466729,0.6962549094222303,4,4
NLA06608-1527,1,0.09,381.6,5191,587,23.9,-94.94774508,43.45913401,1.5,120825661,3,1,420,2.040763862942384,2.190181397786764,2.115472630364574,5,5
NLA06608-1529,1,1.2,6.04,649,55,19.733333333333334,-118.2702746,40.69367958,14.3,145843564,1,5,1236,0.2308955091843942,-0.07590036916201592,0.07749757001118913,3,3
NLA06608-1532,1,1.06,42.66,6203,59,26.566666666666663,-90.39676778,40.98641214,9.8,152592542,4,4,1538,0.2845597888630496,2.384292029338911,1.3344259091009805,5,5
NLA06608-1537,1,2.7,2.18,138,8,26.033333333333335,-116.6384102,48.1617266,11,52133519,4,4,2039,-1.2427888271359955,-1.7631924692537821,-1.502990648194889,1,1
NLA06608-1538,1,3.2,2.62,252,2,24.2,-78.65197531,39.7038049,12.3,45653813,3,5,1936,-2.3024750871723665,-1.1069080353749325,-1.7046915612736495,1,1
NLA06608-1544,1,0.42,26.64,2228,69,25.9,-93.63628619,42.27012122,3.4,133402968,4,2,835,0.40424150078142973,1.2683572364415654,0.8362993686114976,5,5
NLA06608-1556,1,2.32,5.39,474,19,30.7,-87.18335673,39.00356446,6.1,{28f2e7d4-ede1-46f3-9913-e7de0c9e1008},5,3,24,-0.5815830073772349,-0.41836077964643914,-0.499971893511837,2,2
NLA06608-1560,1,0.95,27.47,852,42,30.566666666666663,-94.60523041,32.76230788,10.1,109516127,5,4,217,0.02476412414614183,0.22070807500180112,0.12273609957397147,3,3
NLA06608-1561,1,2.1,3.24,263,10,24.356666666666666,-81.07000814,37.67100497,6.6,80165611,3,4,2488,-1.0722174377000837,-1.0603440010201033,-1.0662807193600936,1,1
NLA06608-1562,1,2.32,2.94,348,16,14.733333333333334,-110.2208282,42.59773028,6.9,30618621,1,4,1784,-0.71294569711781,-0.75513153938331,-0.73403861825056,2,2
NLA06608-1564,1,0.15,12.8,1159,161,25.563333333333333,-99.07349782,35.16889537,2.8,147386723,3,2,1287,1.0519177274128417,0.5560854262372117,0.8040015768250267,4,4
NLA06608-1568,1,0.31,11.49,760,115,26.223333333333333,-99.56836014,36.53187298,3,137912442,4,2,971,0.7947176579101641,0.09617231550050613,0.4454449867053351,4,4
NLA06608-1569,1,0.65,19.47,978,22,31.866666666666667,-81.49933161,27.74198501,4,112044405,5,3,249,-0.46951901026970283,0.3710244306741469,-0.049247289797777954,3,3
NLA06608-1572,1,1.83,4.45,420,26,29.3,-87.52287716,37.2690553,2.4,40495304,5,2,1857,-0.34182252446887795,-0.550181699504324,-0.446002111986601,2,2
NLA06608-1575,1,0.68,88.2,2503,215,25.233333333333334,-97.78599752,45.18456035,6.8,145093932,3,4,1177,1.2730085342204516,1.395200871414097,1.3341047028172743,5,5
NLA06608-1576,1,0.38,68.4,1344,255,28.766666666666666,-93.9527628,38.3067683,3.5,107434573,5,2,191,1.4034350302663838,0.7174851094431728,1.0604600698547784,5,5
NLA06608-1577,1,3.85,4.32,484,16,22.533333333333335,-110.0007541,34.18074648,11.9,149137698,2,5,1383,-0.71294569711781,-0.3956072197815525,-0.5542764584496812,2,2
NLA06608-1578,1,1.13,23.36,1062,110,20.1,-104.9019583,45.18292402,1.9,134317884,1,1,859,0.7607386392025798,0.46082804909863623,0.610783344150608,4,4
NLA06608-1579,1,3.49,2.26,501,7,24.566666666666663,-85.03064639,41.68840425,26,155639076,3,5,1647,-1.3448604982155918,-0.35798409134720577,-0.8514222947813987,1,1
NLA06608-1593,1,2.75,6.34,746,126,23.766666666666666,-112.4185161,34.587214350000004,6.1,132789204,3,3,815,0.86454561648968975,0.075908806094133,0.47022721129191136,4,4
NLA06608-1595,1,1.55,5,392,18,22.1,-105.0386785,40.18092494,8.5,128057905,2,4,662,-0.6229121024852705,-0.6253739897049387,-0.6241430460951046,2,2
NLA06608-1600,1,1.95,13.01,1011,63,23.433333333333337,-109.0848391,48.31132355,6,145003241,2,3,1152,0.33470248647150413,0.4071918980663097,0.37094719226890693,4,4
NLA06608-1602,1,2.13,4.25,474,18,23.1,-111.2821257,33.58147205,26.2,139049847,2,5,985,-0.6229121024852705,-0.41836077964643914,-0.5206364410658548,2,2
NLA06608-1608,1,0.83,31.52,498,64,31.633333333333333,-93.38700366,32.40169424,5,{30d7a91e-d7dc-4b8e-8477-ccd49fb471ce},5,3,27,0.34674056291856087,-0.3645297922921611,-0.008894614686800112,3,3
NLA06608-1617,1,3.27,7.25,239,45,21.6,-122.7050326,47.57177224,10.7,155196428,2,4,1588,0.07750241696882647,-1.1646328384759161,-0.5435652107535448,2,2
NLA06608-1623,1,0.25,24.16,1231,134,28.72,-96.811485,30.24052123,2.8,94316454,5,2,2700,0.9116005964692606,0.6217702616147167,0.7666854290419887,4,4
NLA06608-1626,1,1.95,14.78,623,30,22.5,-86.43464751,43.9294318,13,82816600,2,5,2528,-0.23243594535653586,-0.12046043446570448,-0.17644818991112016,3,3
NLA06608-1630,1,0.41,21.44,806,57,30.566666666666663,-100.125119,28.57555508,5.2,100356521,5,3,124,0.2581984849663133,0.16021803630957285,0.20920826063794307,4,4
NLA06608-1631,1,1.82,27.58,1209,130,19.166666666666668,-109.297264,40.76550232,6.9,75282605,1,4,2386,0.8884351250034044,0.6021165892761465,0.7452758571397755,4,4
NLA06608-1633,1,3.6,1.52,366,19,20.566666666666663,-112.8818444,44.95420653,20.4,53809643,1,5,2068,-0.5815830073772349,-0.7001691744425333,-0.6408760909098841,2,2
NLA06608-1637,1,1.45,19.87,440,32,22.766666666666666,-75.13142213,41.69516992,7.6,25860294,2,4,1737,-0.18310256709962439,-0.49948158454509195,-0.34129207582235815,2,2
NLA06608-1640,1,0.78,23.2,777,90,28.3,-92.96597494,38.16675267,31,120032269,5,5,403,0.607345546987012,0.12028201804759557,0.3638137825173038,4,4
NLA06608-1641,1,0.19,5.66,845,185,16.5,-111.4026965,35.01980463,4.9,130877221,1,3,756,1.158132509210344,0.21171687313027918,0.6849246911703116,4,4
NLA06608-1643,1,3.5,3.17,488,5,24.9,-85.52570292,42.47147986,11.2,152517772,3,4,1531,-1.6020605677182693,-0.3866371614808798,-0.9943488645995746,1,1
NLA06608-1652,1,0.78,57.2,848,99,25.633333333333333,-87.19195879,36.25057107,7.5,94,4,4,2696,0.6802008443992074,0.21557933174309366,0.4478900880711505,4,4
NLA06608-1654,1,2.25,4.48,354,6,23.75,-87.46065203,46.57403434,7.2,105233661,3,4,155,-1.4626935948288184,-0.7365010697961639,-1.0995973323124912,1,1
NLA06608-1668,1,1.3,18.72,269,18,28.8,-83.36502827,35.93942679,13.5,51639932,5,5,2026,-0.6229121024852705,-1.0357597421378233,-0.8293359223115468,1,1
NLA06608-1672,1,0.15,100.51,510,15,27.3,-96.45333515,32.94495679,1.4,120849104,4,1,424,-0.7622790753747214,-0.3385796155875784,-0.5504293454811499,2,2
NLA06608-1674,1,3.05,2.32,1043,35,22.633333333333333,-110.8356239,44.54399881,9,52419560,2,4,2046,-0.11460284874330938,0.4411531559229822,0.1632751535898364,3,3
NLA06608-1675,1,4.05,3.01,521,16,19.5,-106.4529904,40.70732923,6.9,128867063,1,4,686,-0.71294569711781,-0.3153228354390743,-0.5141342662784422,2,2
NLA06608-1679,1,2.25,3.12,366,8,23.266666666666666,-84.21804073,42.27599914,7.5,95,2,4,2706,-1.2427888271359955,-0.7001691744425333,-0.9714790007892644,1,1
NLA06608-1684,1,1.13,22.63,338,17,25.766666666666666,-86.7140735,39.72648692,9.8,145163121,4,4,1188,-0.6666041115494463,-0.786908015706903,-0.7267560636281747,2,2
NLA06608-1684,2,1.22,25.16,612,53,26.4,-86.7140735,39.72648692,10,145163121,4,4,1188,0.20258108495040156,-0.13987538552996046,0.03135284971022055,3,3
NLA06608-1687,1,0.75,7.52,918,441,25.5,-97.20984727,44.92879744,3.8,126757478,3,2,613,1.8221602054464645,0.3020231674366133,1.0620916864415388,5,5
NLA06608-1690,1,3.95,4.63,317,7,21.4,-85.78652164,44.63943331,11,129225193,2,4,694,-1.3448604982155918,-0.8568158670905694,-1.1008381826530806,1,1
NLA06608-1695,1,3.7,2.29,216,19,11.7,-110.4052879,40.80705076,8,75294637,1,4,2390,-0.5815830073772349,-1.2749100680832737,-0.9282465377302542,1,1
NLA06608-1703,1,0.28,32.04,1949,304,22.4,-98.12948201,44.56839036,2.3,145670635,2,1,1234,1.5377895126955075,1.1225476984257354,1.3301686055606214,5,5
NLA06608-1704,1,1,32.54,749,42,27.6,-94.41073448,37.66812885,4.8,7e29d04b-96ed-4d4b-a19b-a98696361635,4,3,2477,0.02476412414614183,0.08028281570248756,0.0525234699243147,3,3
NLA06608-1707,1,1.5,3.29,723,8,24.666666666666668,-85.89436967,41.90886578,19.2,155637449,3,5,1640,-1.2427888271359955,0.04177846573807439,-0.6005051806989605,2,2
NLA06608-1711,1,2.2,4.32,190,12,27.653333333333332,-84.28783121,34.45201248,6.7,41275681,4,4,1866,-0.9328504648106329,-1.4146888163559466,-1.1737696405832898,1,1
NLA06608-1715,1,1.43,8.8,582,27,26.233333333333334,-100.6327156,29.17488107,3.7,97198506,4,2,2731,-0.3129737401599079,-0.19465354427893547,-0.2538136422194217,3,3
NLA06608-1717,1,5.5,0.88,79,2,22.9,-120.2096368,37.66235766,51,66491171,2,5,2254,-2.3024750871723665,-2.3711204644694654,-2.3367977758209157,1,1
NLA06608-1719,1,0.11,314.61,8803,441,21.65,-99.36144816,45.69469839,1.7,144178142,2,1,1127,1.8221602054464645,2.765806480554899,2.293983343000682,5,5
NLA06608-1723,1,3.45,2.82,3516,1537,19.533333333333335,-104.6435242,41.12635244,4.4,120671785,1,3,416,2.776548940977654,1.765570936379311,2.2710599386784827,5,5
NLA06608-1724,1,0.91,55.28,1282,55,31.03333333333333,-89.74974737,40.6317324,9.5,154314752,5,4,1571,0.2308955091843942,0.6660124305250278,0.448453969854711,4,4
NLA06608-1733,1,0.35,167.04,3516,45,29.98,-81.8367232,28.82529643,2.2,167179686,5,1,1709,0.07750241696882647,1.765570936379311,0.9215366766740688,5,5
NLA06608-1736,1,0.58,38.2,1453,53,27.46,-94.63032824,42.48541393,3.7,137044132,4,2,954,0.20258108495040156,0.8024722302487016,0.5025266575995516,4,4
NLA06608-1739,1,5,2.23,157,7,16.866666666666667,-105.4935103,39.96491779,36,128058861,1,5,665,-1.3448604982155918,-1.6226096419853688,-1.4837350701004803,1,1
NLA06608-1740,1,0.76,27.13,949,67,30.1,-93.59341677,38.93960606,5.6,91380095,5,3,2654,0.381757466451075,0.3382188174174245,0.3599881419342498,4,4
NLA06608-1741,1,0.36,116.4,2156,124,27.3,-75.51763692,38.98848369,1.1,88070598,4,1,2591,0.8523149226657473,1.2325558298240082,1.0424353762448777,5,5
NLA06608-1742,1,4.95,3.37,244,7,22.266666666666666,-88.57570293,46.61381657,9.2,117626885,2,4,303,-1.3448604982155918,-1.1420677274091062,-1.2434641128123491,1,1
NLA06608-1748,1,5.25,1.04,131,4,16.2,-106.3934507,39.27108433,35,133049081,1,5,820,-1.7726319571541809,-1.8199264040883125,-1.7962791806212466,1,1
NLA06608-1755,1,1.35,12.6,646,30,23.6,-85.65000607,41.22680207,15.2,155351599,3,5,1604,-0.23243594535653586,-0.08094990374501547,-0.15669292455077566,3,3
NLA06608-1771,1,2.7,4.03,603,10,25.1,-86.04986016,42.38300259,9,152274884,3,4,1521,-1.0722174377000837,-0.15602169464414128,-0.6141195661721125,2,2
NLA06608-1775,1,0.65,23,548,74,28.366666666666667,-84.27550077,38.71328174,4.5,32026874,5,3,1798,0.45771798975624767,-0.26025759728832176,0.09873019623396295,3,3
NLA06608-1781,1,0.6,14.56,789,58,19.1,-122.730427,38.07682398,15.5,{6411FDC2-D0DC-4638-973B-B50CEBCE0C46},1,5,54,0.2714927688548858,0.13698511787469592,0.20423894336479087,4,4
NLA06608-1782,1,0.95,17.44,606,32,21.166666666666668,-83.79582456,42.51691372,3,145332736,2,2,1200,-0.18310256709962439,-0.1506129692443235,-0.16685776817197395,3,3
NLA06608-1789,1,4.25,1.35,501,2,17.033333333333335,-78.62336887,40.35385773,4.3,123727453,1,3,554,-2.3024750871723665,-0.35798409134720577,-1.3302295892597862,1,1
NLA06608-1791,1,4.03,1.63,401,5,29,-84.89743874,36.00712806,5.2,123936026,5,3,563,-1.6020605677182693,-0.6006347096147024,-1.101347638666486,1,1
NLA06608-1793,1,2.75,5.45,139,9,26.033333333333335,-116.5643475,47.52073005,5,51738125,4,3,2028,-1.1527552325034558,-1.7553234391751389,-1.4540393358392973,1,1
NLA06608-1800,1,0.78,43.63,604,50,27.8,-94.07719555,32.67017525,3.1,99026F41-9176-4766-AE75-9EF2F72F929B,4,2,2742,0.1580402117721985,-0.1542158020499999,0.0019122048610993037,3,3
NLA06608-1802,1,1.32,5.3,536,18,21.5,-83.0854123,42.724557,6.3,146646749,2,3,1262,-0.6229121024852705,-0.2843882346490624,-0.45365016856716645,2,2
NLA06608-1804,1,1.15,25.47,699,120,25.14333333333333,-97.59469662,35.56351286,9.4,107587897,3,4,195,0.827250314679835,0.004986586163546375,0.4161184504216907,4,4
NLA06608-1808,1,0.64,24.8,628,48,26.48,-92.27375111,34.53937366,3,60998587,4,2,2182,0.12683579522573826,-0.11174851012891623,0.007543642548411014,3,3
NLA06608-1810,1,0.55,14.8,611,69,26.386666666666667,-112.0878211,41.37561834,3,60620312,4,2,2170,0.40424150078142973,-0.14165765237228634,0.1312919242045717,3,3
NLA06608-1811,1,1.41,7.57,1558,27,24.85,-99.26440854,45.85043385,2.2,147892259,3,1,1323,-0.3129737401599079,0.8785142717171871,0.2827702657786396,4,4
NLA06608-1812,1,2.3,13.68,303,61,30.2,-88.07467739,35.41307522,17.7,128383407,5,5,674,0.31004221705948787,-0.9060435351725499,-0.298000659056531,3,3
NLA06608-1818,1,8.09,0.68,90,7,17.266666666666666,-109.5044313,42.92535091,41.2,120028266,1,5,384,-1.3448604982155918,-2.229044864069118,-1.7869526811423548,1,1
NLA06608-1821,1,0.3,197,2709,255,29.25,-76.8537467,39.21641749,1.2,81707669,5,1,2511,1.4034350302663838,1.481397087289609,1.4424160587779964,5,5
NLA06608-1824,1,0.65,25.14,824,56,27.3,-99.78514802,37.38533354,8.6,146549917,4,4,1250,0.2446688918389651,0.18428945256172907,0.21447917220034707,4,4
NLA06608-1825,1,0.55,16.2,839,45,29,-81.65126772,27.94018842,3.6,96,5,2,2717,0.07750241696882647,0.2039506459830812,0.14072653147595385,3,3
NLA06608-1835,1,3.05,2.02,531,16,23.966666666666665,-84.92309094,41.58028332,18,150994475,3,5,1458,-0.71294569711781,-0.29460251682959016,-0.5037741069737001,2,2
NLA06608-1836,1,0.36,115.56,2766,246,25.84,-102.4533862,42.40712576,2.6,150499291,4,2,1436,1.375968528533231,1.5040907978446938,1.4400296631889624,5,5
NLA06608-1839,1,1.03,12.53,420,20,23.334,-83.65078368,32.48418587,2.1,80213065,2,1,2490,-0.5423743076818985,-0.550181699504324,-0.5462780035931113,2,2
NLA06608-1840,1,0.46,72,1361,216,30.266666666666666,-89.35469451,38.94599172,9.5,149995432,5,4,1417,1.2765556498946489,0.7311840334825785,1.0038698416886138,5,5
NLA06608-1851,1,1.07,6.05,228,23,23.2,-105.2232407,40.07823959,7,128058372,2,4,663,-0.43553999156211853,-1.2159845862983287,-0.8257622889302236,1,1
NLA06608-1856,1,0.5,5.18,3159,1129,22,-109.75936,48.96606399,1,139562071,2,1,1006,2.5407307695374133,1.6488817423802582,2.0948062559588356,5,5
NLA06608-1857,1,6.95,1.25,198,2,25.633333333333333,-114.1200149,48.2461517,40,60786595,4,5,2174,-2.3024750871723665,-1.369739933377353,-1.8361075102748599,1,1
NLA06608-1861,1,0.65,55.32,1216,75,29.7,-81.49557857,29.45531325,3.7,125973908,5,2,595,0.46797857409756083,0.6084085585197767,0.5381935663086688,4,4
NLA06608-1862,1,0.1,7.6,1058,520,22.45,-119.1737894,41.9306954,1,153058131,2,1,1560,1.9481213850397756,0.45671538032696113,1.2024183826833683,5,5
NLA06608-1863,1,1.33,61.44,506,32,30.456666666666667,-92.47015483,31.10386776,6.3,69624733,5,3,2290,-0.18310256709962439,-0.3471612026914089,-0.26513188489551665,3,3
NLA06608-1867,1,0.53,52.7,2091,74,25,-85.97905159,41.04149545,3.5,155352552,3,2,1609,0.45771798975624767,1.199192906557329,0.8284554481567883,4,4
NLA06608-1868,1,1.8,9,676,21,37.733333333333334,-96.71830238,34.95364916,9,129253117,5,4,696,-0.5050790058720438,-0.03147744977867664,-0.2682782278253602,3,3
NLA06608-1871,1,1.65,3.1,139,5,27.7,-85.8149094,33.32111369,9.3,88032053,4,4,2588,-1.6020605677182693,-1.7553234391751389,-1.678692003446704,1,1
NLA06608-1874,1,2.85,3.56,374,26,21.433333333333337,-111.4149738,40.95544299,18.9,72128115,2,5,2338,-0.34182252446887795,-0.6766038037906126,-0.5092131641297453,2,2
NLA06608-1879,1,0.27,109.66,4075,328,20.58,-97.15487079,44.53735651,2.1,147528761,1,1,1298,1.5958732962260547,1.9263756553819367,1.7611244758039957,5,5
NLA06608-1884,1,0.95,25.44,2334,39,25.7,-91.53532783,41.79161289,13.4,155097700,4,5,1582,-0.0318841621435156,1.3190128810985897,0.6435643594775371,4,4
NLA06608-1893,1,0.19,6.94,581,302,20.566666666666663,-117.1542995,41.40500676,7,97,1,4,2730,1.5327439362501016,-0.19652775958381996,0.6681080883331408,4,4
NLA06608-1906,1,1.33,2.1,368,14,26.2,-71.55317818,41.8621338,3.5,127647317,4,2,634,-0.8150173681974064,-0.6942298903639031,-0.7546236292806547,2,2
NLA06608-1908,1,4.95,0.94,185,10,30.733333333333334,-86.6622935,38.06356571,6.1,56131419,5,3,2093,-1.0722174377000837,-1.4437533636131636,-1.2579854006566236,1,1
NLA06608-1910,1,0.8,22.24,830,37,22.2,-87.80067574,45.87339726,1.8,75473139,2,1,2398,-0.07212514026193828,0.19219654357844737,0.060035701658254545,3,3
NLA06608-1930,1,3.3,1.48,178,31,20.633333333333333,-111.4734759,44.10051186,8,120026593,1,4,375,-0.20737133737062385,-1.4857915860688458,-0.8465814617197348,1,1
NLA06608-1936,1,0.4,31.4,788,89,25.933333333333337,-90.78180772,38.79320182,5.5,42881253,4,3,1886,0.5988046530360875,0.13560292881029767,0.3672037909231926,4,4
NLA06608-1948,1,0.84,20.88,2981,486,25.166666666666668,-100.645836,42.53347335,1.2,127743121,3,1,650,1.8964323745453735,1.5856736871310482,1.7410530308382108,5,5
NLA06608-1953,1,2.13,9.17,226,15,17.933333333333334,-113.4075253,47.09945654,12.5,59484927,1,5,2138,-0.7622790753747214,-1.225586903315037,-0.9939329893448792,1,1
NLA06608-1959,1,0.51,17.49,1494,493,22.65,-98.27345753,45.74264146,1.4,{FE8C2414-868D-42C5-A7DE-1980B7357E2A},2,1,118,1.9073637444778058,0.832799326602639,1.3700815355402223,5,5
NLA06608-1960,1,0.3,14.85,403,108,28.4175,-95.95265017,36.89068214,5.1,131493834,5,3,777,0.7467125198764633,-0.5952125296186536,0.07574999512890485,3,3
NLA06608-1968,1,0.24,94.93,2076,255,17.2,-108.1899505,48.13399568,1.8,146383262,1,1,1243,1.4034350302663838,1.1913465376684769,1.2973907839674303,5,5
NLA06608-1975,1,2.46,4.98,739,18,24.8,-95.12645329,43.34114476,32,132544104,3,5,804,-0.6229121024852705,0.06563399394000523,-0.27863905427263264,3,3
NLA06608-1989,1,1.45,17.12,658,71,21.366666666666667,-114.8909997,42.20289954,11.3,73649435,2,4,2355,0.4260830454281292,-0.06089063937130423,0.18259620302841248,3,3
NLA06608-1992,1,0.4,104.4,2041,108,27.8,-96.06121126,32.45275022,4,96070303,4,3,2720,0.7467125198764633,1.172815628473243,0.9597640741748531,5,5
NLA06608-1998,1,2.75,3.32,430,13,22.966666666666665,-88.11725533,46.60064001,7,110734477,2,4,235,-0.8716656544870635,-0.524536847337724,-0.6981012509123937,2,2
NLA06608-1998,2,1.98,5.32,326,8,17.8,-88.11725533,46.60064001,6.2,110734477,1,3,235,-1.2427888271359955,-0.8263046882206532,-1.0345467576783243,1,1
NLA06608-2005,1,0.3,194.4,1398,276,21.733333333333334,-116.1124743,42.29737384,2.6,131930917,2,2,787,1.4639277608178003,0.7604171520917727,1.1121724564547866,5,5
NLA06608-2007,1,1.11,6.72,1331,59,23.633333333333333,-97.32017864,45.75699008,2.2,145086763,3,1,1157,0.2845597888630496,0.7068920338191682,0.4957259113411089,4,4
NLA06608-2010,1,1.61,14.3,494,24,28.753333333333337,-89.30335606,31.19633242,4.6,124544396,5,3,576,-0.4030073347924473,-0.3733190006627433,-0.3881631677275953,2,2
NLA06608-2027,1,1.13,3.95,551,49,16.766666666666666,-105.6303731,42.23979744,5,136893123,1,3,943,0.14259722075936831,-0.25430750463179125,-0.055855141936211467,3,3
NLA06608-2036,1,1.56,4.41,278,11,28.266666666666666,-93.5509726,41.43839158,5.8,133529821,5,3,839,-0.9993621402878884,-0.9998928732469126,-0.9996275067674005,1,1
NLA06608-2037,1,0.42,19.2,1190,175,22.1275,-118.6723206,39.58892136,2,98,2,1,2737,1.1156548007289735,0.5848529830489891,0.8502538918889813,5,5
NLA06608-2039,1,0.13,338.4,4691,277,24.6,-94.8984756,43.10411616,1.5,99,3,1,2741,1.4666923282294824,2.0798001596843063,1.7732462439568943,5,5
NLA06608-2049,1,4.15,1.42,276,5,16.5,-115.03453880000001,48.02025253,26,{EC02195A-3D55-4509-8FC3-BD441DAF69B9},1,5,109,-1.6020605677182693,-1.0077619033255567,-1.304911235521913,1,1
NLA06608-2056,1,0.37,92.16,2082,572,27.733333333333334,-93.92037248,41.46950026,6.4,133529131,4,3,837,2.020976682451971,1.194491867214374,1.6077342748331724,5,5
NLA06608-2072,1,0.68,105.84,1134,78,28.64,-95.80076799,32.25404093,2.9,114050705,5,2,277,0.49795896787467,0.5323196364864403,0.5151393021805551,4,4
NLA06608-2074,1,0.65,61.09,1004,72,28.933333333333337,-84.54449705,30.43252366,3.5,129952717,5,2,721,0.4367741575511006,0.399619667586636,0.41819691256886826,4,4
NLA06608-2076,1,1.93,3.59,124,11,26.966666666666665,-93.42662016,35.15138649,11.6,59176685,4,5,2135,-0.9993621402878884,-1.8797766682208117,-1.43956940425435,1,1
NLA06608-2078,1,2.59,8.64,569,7,21.2,-88.08997243,46.25503439,5,110735975,2,3,239,-1.3448604982155918,-0.21927340459236386,-0.7820669514039779,2,2
NLA06608-2082,1,2.1,3.57,496,17,22.166666666666668,-122.6008217,42.15139597,21.8,{928D28DE-4776-4F1A-8AF5-21B6184BC0D4},2,5,69,-0.6666041115494463,-0.3689155363643589,-0.5177598239569026,2,2
NLA06608-2086,1,4.15,1.59,276,5,20.9,-71.95362413,44.76204445,5.3,{ABF988C9-2BE3-456C-BB91-219A1AB42D83},2,3,83,-1.6020605677182693,-1.0077619033255567,-1.304911235521913,1,1
NLA06608-2087,1,0.34,64.51,2859,197,25.3,-97.41707065,45.55715378,4,145088338,3,3,1166,1.2061735759910202,1.540131984841979,1.3731527804164996,5,5
NLA06608-2091,1,0.99,20.43,401,53,29.26666666666667,-86.4904329,32.35269226,13.7,95535371,5,5,2713,0.20258108495040156,-0.6006347096147024,-0.19902681233215044,3,3
